"id","target"
133158,0.00638272600867736
133159,0.00989692917321728
133160,0.00746496921356928
133161,0.00541340734771565
133162,0.004479176328513
133163,0.0145357846249053
133164,0.00547953819236597
133165,0.00589144512037231
133166,0.00594042731023566
133167,0.00475672446296666
133168,0.0039570125133943
133169,0.0051874764218626
133170,0.00677862963157629
133171,0.0200367444477208
133172,0.0119223434260999
133173,0.0111618085561265
133174,0.00394450318440657
133175,0.00418291790124062
133176,0.0084223380556259
133177,0.00344935582327878
133178,0.00579790754748786
133179,0.00397574809152695
133180,0.0137059948768053
133181,0.00592714910492555
133182,0.00569644528490643
133183,0.00462374615729242
133184,0.00770232669368511
133185,0.00636232765431937
133186,0.00379563300002836
133187,0.00428712384557598
133188,0.0044450028878024
133189,0.0071493536847506
133190,0.0154930116634125
133191,0.00696156169420439
133192,0.00451065616511666
133193,0.00647107234048947
133194,0.00324867766492424
133195,0.00474951040568833
133196,0.0094879208422611
133197,0.0294753738514298
